
# Curve 0 of 1, 167 points
# Curve title: "2nd dose"
# x y xlow xhigh type
-1  247754 -1 -1  i
 361  0  361  361  i
 362  0  362  362  i
 363  0  363  363  i
 364  0  364  364  i
 365  0  365  365  i
 367  0  367  367  i
 368  0  368  368  i
 369  0  369  369  i
 370  0  370  370  i
 371  0  371  371  i
 372  0  372  372  i
 373  0  373  373  i
 374  0  374  374  i
 375  0  375  375  i
 376  0  376  376  i
 377  0  377  377  i
 378  0  378  378  i
 379  0  379  379  i
 380  0  380  380  i
 381  0  381  381  i
 382  81  382  382  i
 383  194  383  383  i
 384  190  384  384  i
 385  171  385  385  i
 386  76  386  386  i
 387  20  387  387  i
 388  51  388  388  i
 389  71  389  389  i
 390  154  390  390  i
 391  124  391  391  i
 392  145  392  392  i
 393  160  393  393  i
 394  219  394  394  i
 395  69  395  395  i
 396  101  396  396  i
 397  372  397  397  i
 398  340  398  398  i
 399  372  399  399  i
 400  302  400  400  i
 401  247  401  401  i
 402  76  402  402  i
 403  71  403  403  i
 404  247  404  404  i
 405  280  405  405  i
 406  273  406  406  i
 407  311  407  407  i
 408  211  408  408  i
 409  38  409  409  i
 410  8  410  410  i
 411  121  411  411  i
 412  96  412  412  i
 413  65  413  413  i
 414  69  414  414  i
 415  55  415  415  i
 416  9  416  416  i
 417  3  417  417  i
 418  27  418  418  i
 419  44  419  419  i
 420  42  420  420  i
 421  16  421  421  i
 422  45  422  422  i
 423  9  423  423  i
 424  16  424  424  i
 425  51  425  425  i
 426  52  426  426  i
 427  48  427  427  i
 428  25  428  428  i
 429  50  429  429  i
 430  5  430  430  i
 431  9  431  431  i
 432  44  432  432  i
 433  48  433  433  i
 434  112  434  434  i
 435  135  435  435  i
 436  151  436  436  i
 437  40  437  437  i
 438  106  438  438  i
 439  165  439  439  i
 440  177  440  440  i
 441  181  441  441  i
 442  212  442  442  i
 443  268  443  443  i
 444  50  444  444  i
 445  36  445  445  i
 446  183  446  446  i
 447  247  447  447  i
 448  351  448  448  i
 449  393  449  449  i
 450  419  450  450  i
 451  143  451  451  i
 452  127  452  452  i
 453  364  453  453  i
 454  397  454  454  i
 455  425  455  455  i
 456  403  456  456  i
 457  75  457  457  i
 458  134  458  458  i
 459  107  459  459  i
 460  40  460  460  i
 461  426  461  461  i
 462  256  462  462  i
 463  280  463  463  i
 464  400  464  464  i
 465  135  465  465  i
 466  99  466  466  i
 467  300  467  467  i
 468  292  468  468  i
 469  347  469  469  i
 470  313  470  470  i
 471  367  471  471  i
 472  168  472  472  i
 473  73  473  473  i
 474  301  474  474  i
 475  323  475  475  i
 476  377  476  476  i
 477  505  477  477  i
 478  400  478  478  i
 479  138  479  479  i
 480  138  480  480  i
 481  233  481  481  i
 482  270  482  482  i
 483  442  483  483  i
 484  403  484  484  i
 485  165  485  485  i
 486  21  486  486  i
 487  27  487  487  i
 488  131  488  488  i
 489  342  489  489  i
 490  277  490  490  i
 491  335  491  491  i
 492  404  492  492  i
 493  135  493  493  i
 494  119  494  494  i
 495  245  495  495  i
 496  279  496  496  i
 497  290  497  497  i
 498  276  498  498  i
 499  196  499  499  i
 500  18  500  500  i
 501  12  501  501  i
 502  185  502  502  i
 503  374  503  503  i
 504  488  504  504  i
 505  452  505  505  i
 506  482  506  506  i
 507  110  507  507  i
 508  240  508  508  i
 509  706  509  509  i
 510  784  510  510  i
 511  678  511  511  i
 512  971  512  512  i
 513  852  513  513  i
 514  252  514  514  i
 515  236  515  515  i
 516  1640  516  516  i
 517  1768  517  517  i
 518  1209  518  518  i
 519  1314  519  519  i
 520  1518  520  520  i
 521  244  521  521  i
 522  311  522  522  i
 523  1916  523  523  i
 524  2225  524  524  i
 525  2166  525  525  i
 526  1569  526  526  i


