
# Curve 0 of 1, 131 points
# Curve title: "1st dose"
# x y xlow xhigh type
 361  72  361  361  i
 362  973  362  362  i
 363  1789  363  363  i
 364  1552  364  364  i
 365  639  365  365  i
 366  30  366  366  i
 367  138  367  367  i
 368  86  368  368  i
 369  61  369  369  i
 370  77  370  370  i
 371  132  371  371  i
 372  691  372  372  i
 373  778  373  373  i
 374  55  374  374  i
 375  68  375  375  i
 376  1357  376  376  i
 377  2456  377  377  i
 378  2115  378  378  i
 379  2242  379  379  i
 380  1909  380  380  i
 381  50  381  381  i
 382  62  382  382  i
 383  1271  383  383  i
 384  1235  384  384  i
 385  1433  385  385  i
 386  1330  386  386  i
 387  1047  387  387  i
 388  5  388  388  i
 389  124  389  389  i
 390  977  390  390  i
 391  1020  391  391  i
 392  1150  392  392  i
 393  1193  393  393  i
 394  755  394  394  i
 395  5  395  395  i
 396  7  396  396  i
 397  320  397  397  i
 398  372  398  398  i
 399  394  399  399  i
 400  627  400  400  i
 401  560  401  401  i
 402  0  402  402  i
 403  4  403  403  i
 404  302  404  404  i
 405  433  405  405  i
 406  378  406  406  i
 407  532  407  407  i
 408  429  408  408  i
 409  145  409  409  i
 410  95  410  410  i
 411  670  411  411  i
 412  1192  412  412  i
 413  851  413  413  i
 414  910  414  414  i
 415  347  415  415  i
 417  47  417  417  i
 418  1414  418  418  i
 419  1785  419  419  i
 420  2066  420  420  i
 421  2241  421  421  i
 422  1615  422  422  i
 423  48  423  423  i
 424  187  424  424  i
 425  2471  425  425  i
 426  3142  426  426  i
 427  3525  427  427  i
 428  3823  428  428  i
 429  2851  429  429  i
 430  312  430  430  i
 431  282  431  431  i
 432  3678  432  432  i
 433  4081  433  433  i
 434  4667  434  434  i
 435  5603  435  435  i
 436  3307  436  436  i
 437  1725  437  437  i
 438  1549  438  438  i
 439  3489  439  439  i
 440  5449  440  440  i
 441  5779  441  441  i
 442  6467  442  442  i
 443  6568  443  443  i
 444  1098  444  444  i
 445  510  445  445  i
 446  2680  446  446  i
 447  2462  447  447  i
 448  2581  448  448  i
 449  2574  449  449  i
 450  2306  450  450  i
 451  255  451  451  i
 452  200  452  452  i
 453  2136  453  453  i
 454  3338  454  454  i
 455  2985  455  455  i
 456  2605  456  456  i
 457  212  457  457  i
 458  154  458  458  i
 459  160  459  459  i
 460  137  460  460  i
 461  1916  461  461  i
 462  2670  462  462  i
 463  4389  463  463  i
 464  2596  464  464  i
 465  220  465  465  i
 466  299  466  466  i
 467  3322  467  467  i
 468  4542  468  468  i
 469  5454  469  469  i
 470  5199  470  470  i
 471  3817  471  471  i
 472  1089  472  472  i
 473  1016  473  473  i
 474  6011  474  474  i
 475  5934  475  475  i
 476  5866  476  476  i
 477  6482  477  477  i
 478  5580  478  478  i
 479  1135  479  479  i
 480  1128  480  480  i
 481  6625  481  481  i
 482  6696  482  482  i
 483  7308  483  483  i
 484  7670  484  484  i
 485  6797  485  485  i
 486  1279  486  486  i
 487  1188  487  487  i
 488  8943  488  488  i
 489  9244  489  489  i
 490  8998  490  490  i
 491  9887  491  491  i


