
# Curve 0 of 1, 214 points
# Curve title: "daily incidence"
# x y xlow xhigh type
-1  149257 -1 -1  i
 93  1  93  93  i
 106  1  106  106  i
 153  1  153  153  i
 204  1  204  204  i
 233  1  233  233  i
 240  1  240  240  i
 247  1  247  247  i
 251  2  251  251  i
 254  1  254  254  i
 258  1  258  258  i
 259  1  259  259  i
 261  1  261  261  i
 262  3  262  262  i
 265  10  265  265  i
 266  3  266  266  i
 267  1  267  267  i
 268  2  268  268  i
 270  1  270  270  i
 273  4  273  273  i
 274  2  274  274  i
 275  2  275  275  i
 276  8  276  276  i
 277  1  277  277  i
 278  1  278  278  i
 279  2  279  279  i
 280  7  280  280  i
 282  6  282  282  i
 283  3  283  283  i
 284  3  284  284  i
 285  3  285  285  i
 286  7  286  286  i
 287  18  287  287  i
 288  4  288  288  i
 289  6  289  289  i
 290  5  290  290  i
 292  23  292  292  i
 293  21  293  293  i
 294  25  294  294  i
 295  14  295  295  i
 296  22  296  296  i
 297  10  297  297  i
 298  3  298  298  i
 299  24  299  299  i
 300  16  300  300  i
 301  12  301  301  i
 302  18  302  302  i
 303  26  303  303  i
 304  12  304  304  i
 305  13  305  305  i
 306  12  306  306  i
 307  22  307  307  i
 308  19  308  308  i
 309  20  309  309  i
 310  7  310  310  i
 311  17  311  311  i
 312  2  312  312  i
 313  8  313  313  i
 314  19  314  314  i
 315  17  315  315  i
 316  19  316  316  i
 317  20  317  317  i
 318  10  318  318  i
 319  2  319  319  i
 320  10  320  320  i
 321  9  321  321  i
 322  14  322  322  i
 323  16  323  323  i
 324  7  324  324  i
 325  7  325  325  i
 326  2  326  326  i
 327  15  327  327  i
 328  5  328  328  i
 329  7  329  329  i
 330  11  330  330  i
 331  6  331  331  i
 332  1  332  332  i
 333  1  333  333  i
 334  15  334  334  i
 335  6  335  335  i
 336  8  336  336  i
 337  8  337  337  i
 338  10  338  338  i
 339  2  339  339  i
 340  1  340  340  i
 341  5  341  341  i
 342  5  342  342  i
 343  8  343  343  i
 344  13  344  344  i
 345  10  345  345  i
 346  3  346  346  i
 347  4  347  347  i
 348  8  348  348  i
 349  10  349  349  i
 350  4  350  350  i
 351  2  351  351  i
 352  23  352  352  i
 353  2  353  353  i
 354  5  354  354  i
 355  7  355  355  i
 356  5  356  356  i
 357  6  357  357  i
 358  6  358  358  i
 359  1  359  359  i
 360  4  360  360  i
 361  1  361  361  i
 362  11  362  362  i
 363  5  363  363  i
 364  10  364  364  i
 365  8  365  365  i
 366  5  366  366  i
 367  8  367  367  i
 368  4  368  368  i
 369  5  369  369  i
 370  12  370  370  i
 371  18  371  371  i
 372  20  372  372  i
 373  9  373  373  i
 374  3  374  374  i
 375  2  375  375  i
 376  26  376  376  i
 377  13  377  377  i
 378  11  378  378  i
 379  11  379  379  i
 380  19  380  380  i
 381  7  381  381  i
 382  4  382  382  i
 383  10  383  383  i
 384  8  384  384  i
 385  9  385  385  i
 386  8  386  386  i
 387  6  387  387  i
 388  5  388  388  i
 389  4  389  389  i
 390  5  390  390  i
 391  5  391  391  i
 392  10  392  392  i
 393  7  393  393  i
 394  3  394  394  i
 395  4  395  395  i
 396  1  396  396  i
 397  11  397  397  i
 398  6  398  398  i
 399  5  399  399  i
 400  2  400  400  i
 401  8  401  401  i
 403  2  403  403  i
 404  5  404  404  i
 405  8  405  405  i
 406  7  406  406  i
 407  2  407  407  i
 408  7  408  408  i
 409  1  409  409  i
 410  2  410  410  i
 411  6  411  411  i
 412  4  412  412  i
 413  2  413  413  i
 414  4  414  414  i
 415  13  415  415  i
 416  2  416  416  i
 418  8  418  418  i
 419  8  419  419  i
 420  8  420  420  i
 421  8  421  421  i
 422  3  422  422  i
 423  2  423  423  i
 424  2  424  424  i
 425  6  425  425  i
 426  4  426  426  i
 427  9  427  427  i
 428  3  428  428  i
 429  9  429  429  i
 430  3  430  430  i
 431  4  431  431  i
 432  4  432  432  i
 433  17  433  433  i
 434  4  434  434  i
 435  7  435  435  i
 436  12  436  436  i
 437  6  437  437  i
 438  1  438  438  i
 439  4  439  439  i
 440  12  440  440  i
 441  4  441  441  i
 443  1  443  443  i
 444  5  444  444  i
 445  2  445  445  i
 446  5  446  446  i
 447  4  447  447  i
 448  5  448  448  i
 449  3  449  449  i
 450  2  450  450  i
 451  1  451  451  i
 452  2  452  452  i
 453  5  453  453  i
 454  5  454  454  i
 455  2  455  455  i
 456  1  456  456  i
 457  3  457  457  i
 458  2  458  458  i
 459  1  459  459  i
 460  3  460  460  i
 461  3  461  461  i
 462  4  462  462  i
 463  1  463  463  i
 464  3  464  464  i
 467  1  467  467  i
 468  3  468  468  i
 469  2  469  469  i
 470  1  470  470  i
 471  5  471  471  i
 472  1  472  472  i
 473  1  473  473  i


