
# Curve 0 of 1, 326 points
# Curve title: ""d40_49p.dat" u 1:($1>0 ? $2 : 0)"
# x y type
-1  0  o
 82  0.000596895  i
 85  0.00112595  i
 86  0.00374605  i
 87  0.00441949  i
 88  0.00488841  i
 89  0.00841765  i
 91  0.0101778  i
 93  0.011269  i
 94  0.0131547  i
 97  0.0177173  i
 98  0.0216802  i
 99  0.0247962  i
 100  0.0286257  i
 101  0.0290946  i
 102  0.0296915  i
 104  0.0302206  i
 105  0.0340574  i
 107  0.0382895  i
 109  0.0403406  i
 112  0.0408696  i
 114  0.0422586  i
 115  0.0434897  i
 119  0.0458459  i
 122  0.046813  i
 123  0.0480441  i
 124  0.048641  i
 126  0.0492379  i
 138  0.050469  i
 146  0.0514362  i
 149  0.0519652  i
 168  0.0525621  i
 169  0.0536533  i
 172  0.0548844  i
 185  0.0562734  i
 201  0.0570332  i
 202  0.0580004  i
 205  0.0584693  i
 207  0.0590662  i
 209  0.0595952  i
 211  0.0624175  i
 212  0.0645662  i
 213  0.065632  i
 215  0.0671961  i
 216  0.067793  i
 217  0.0695531  i
 218  0.0707819  i
 219  0.0731353  i
 222  0.0775425  i
 223  0.0783023  i
 224  0.08006  i
 225  0.0810272  i
 226  0.0823161  i
 230  0.084703  i
 231  0.0866889  i
 232  0.0900361  i
 233  0.0923629  i
 234  0.0977083  i
 235  0.0990973  i
 236  0.0998571  i
 237  0.103763  i
 238  0.105463  i
 239  0.109855  i
 240  0.115622  i
 241  0.116479  i
 243  0.117805  i
 244  0.123569  i
 245  0.125599  i
 246  0.129871  i
 247  0.13034  i
 248  0.131571  i
 250  0.133562  i
 251  0.136802  i
 252  0.14723  i
 253  0.154651  i
 254  0.162074  i
 255  0.165649  i
 256  0.169438  i
 257  0.173445  i
 258  0.186864  i
 259  0.195122  i
 260  0.210153  i
 261  0.225662  i
 262  0.235905  i
 263  0.244719  i
 264  0.248958  i
 265  0.258549  i
 266  0.276744  i
 267  0.286175  i
 268  0.299045  i
 269  0.311947  i
 270  0.313852  i
 271  0.324104  i
 272  0.339431  i
 273  0.355077  i
 274  0.368674  i
 275  0.392002  i
 276  0.407907  i
 277  0.411296  i
 278  0.424422  i
 279  0.437358  i
 280  0.45731  i
 281  0.486123  i
 282  0.511339  i
 283  0.519025  i
 284  0.523702  i
 285  0.54976  i
 286  0.5712  i
 287  0.619283  i
 288  0.673242  i
 289  0.745547  i
 290  0.775168  i
 291  0.792873  i
 292  0.82586  i
 293  0.92132  i
 294  1.00421  i
 295  1.08921  i
 296  1.19803  i
 297  1.26192  i
 298  1.28044  i
 299  1.36598  i
 300  1.47043  i
 301  1.649  i
 302  1.80587  i
 303  1.94086  i
 304  2.04202  i
 305  2.08844  i
 306  2.19815  i
 307  2.36635  i
 308  2.48618  i
 309  2.64623  i
 310  2.84351  i
 311  2.97581  i
 312  3.03515  i
 313  3.11084  i
 314  3.2414  i
 315  3.43144  i
 316  3.56756  i
 317  3.67518  i
 318  3.74486  i
 319  3.7579  i
 320  3.82762  i
 321  3.91549  i
 322  4.0194  i
 323  4.09949  i
 324  4.18828  i
 325  4.22673  i
 326  4.2354  i
 327  4.30374  i
 328  4.35777  i
 329  4.43687  i
 330  4.51044  i
 331  4.56201  i
 332  4.58587  i
 333  4.59362  i
 334  4.65714  i
 335  4.71927  i
 336  4.78324  i
 337  4.81998  i
 338  4.86141  i
 339  4.87633  i
 340  4.87892  i
 341  4.9192  i
 342  4.97345  i
 343  4.99951  i
 344  5.03178  i
 345  5.07384  i
 346  5.09307  i
 347  5.10505  i
 348  5.13776  i
 349  5.18896  i
 350  5.24269  i
 351  5.31016  i
 352  5.36399  i
 353  5.37844  i
 354  5.39851  i
 355  5.44264  i
 356  5.50593  i
 357  5.58277  i
 358  5.65717  i
 359  5.72365  i
 360  5.77164  i
 361  5.8026  i
 362  5.86548  i
 363  5.98254  i
 364  6.1155  i
 365  6.15743  i
 366  6.16831  i
 367  6.19804  i
 368  6.24575  i
 369  6.36907  i
 370  6.55209  i
 371  6.71551  i
 372  6.86797  i
 373  6.89326  i
 374  6.95016  i
 375  7.04262  i
 376  7.19956  i
 377  7.34577  i
 378  7.53673  i
 379  7.64944  i
 380  7.78578  i
 381  7.85705  i
 382  7.90579  i
 383  8.02302  i
 384  8.1208  i
 385  8.25084  i
 386  8.34253  i
 387  8.42347  i
 388  8.4572  i
 389  8.48206  i
 390  8.55721  i
 391  8.65163  i
 392  8.73732  i
 393  8.80518  i
 394  8.87618  i
 395  8.90376  i
 396  8.91941  i
 397  8.99644  i
 398  9.14118  i
 399  9.21945  i
 400  9.29962  i
 401  9.39437  i
 402  9.4621  i
 403  9.4804  i
 404  9.56188  i
 405  9.67981  i
 406  9.78146  i
 407  9.84671  i
 408  9.93254  i
 409  9.976  i
 410  10.0022  i
 411  10.113  i
 412  10.23  i
 413  10.3277  i
 414  10.4255  i
 415  10.5235  i
 416  10.5977  i
 417  10.631  i
 418  10.7427  i
 419  10.8725  i
 420  10.9902  i
 421  11.1378  i
 422  11.2748  i
 423  11.3384  i
 424  11.3682  i
 425  11.5  i
 426  11.6983  i
 427  11.8805  i
 428  12.0274  i
 429  12.1714  i
 430  12.2139  i
 431  12.2555  i
 432  12.4265  i
 433  12.6167  i
 434  12.8001  i
 435  12.9836  i
 436  13.1056  i
 437  13.1915  i
 438  13.2246  i
 439  13.3513  i
 440  13.5251  i
 441  13.6627  i
 442  13.7741  i
 443  13.9695  i
 444  14.0234  i
 445  14.0684  i
 446  14.2097  i
 447  14.3481  i
 448  14.4757  i
 449  14.5754  i
 450  14.6821  i
 451  14.7187  i
 452  14.736  i
 453  14.832  i
 454  14.9388  i
 455  15.0241  i
 456  15.108  i
 457  15.1721  i
 458  15.1924  i
 459  15.2053  i
 460  15.2726  i
 461  15.3697  i
 462  15.446  i
 463  15.5153  i
 464  15.5408  i
 465  15.5637  i
 466  15.5751  i
 467  15.5923  i
 468  15.6659  i
 469  15.7461  i
 470  15.8039  i
 471  15.8612  i
