2020-03-01 0 0 0
2020-03-02 0 0 0
2020-03-03 0 0 0
2020-03-04 0 0 0
2020-03-05 0 0 0
2020-03-06 0 0 0
2020-03-07 0 0 0
2020-03-08 0 0 0
2020-03-09 0 0 0
2020-03-10 0 0 0
2020-03-11 0 0 0
2020-03-12 0 0 0
2020-03-13 0 0 0
2020-03-14 0 0 0
2020-03-15 0 0 0
2020-03-16 2 0 0
2020-03-17 2 0 0
2020-03-18 4 0 0
2020-03-19 6 0 0
2020-03-20 10 0 0
2020-03-21 10 0 0
2020-03-22 10 0 0
2020-03-23 10 0 0
2020-03-24 10 0 0
2020-03-25 15 0 0
2020-03-26 19 0 0
2020-03-27 21 0 0
2020-03-28 21 0 0
2020-03-29 22 0 0
2020-03-30 24 0 0
2020-03-31 24 1 0
2020-04-01 28 1 0
2020-04-02 29 1 0
2020-04-03 29 1 0
2020-04-04 29 1 0
2020-04-05 29 1 0
2020-04-06 31 2 0
2020-04-07 31 3 0
2020-04-08 32 3 0
2020-04-09 32 4 0
2020-04-10 32 4 0
2020-04-11 32 7 0
2020-04-12 33 7 0
2020-04-13 33 7 0
2020-04-14 33 9 0
2020-04-15 33 12 0
2020-04-16 33 15 0
2020-04-17 33 15 1
2020-04-18 33 15 1
2020-04-19 34 15 1
2020-04-20 34 16 1
2020-04-21 34 23 1
2020-04-22 34 24 1
2020-04-23 34 26 1
2020-04-24 34 27 1
2020-04-25 34 27 1
2020-04-26 34 27 1
2020-04-27 34 30 1
2020-04-28 35 30 1
2020-04-29 35 30 1
2020-04-30 35 30 1
2020-05-01 35 30 1
2020-05-02 35 30 1
2020-05-03 35 30 1
2020-05-04 35 30 1
2020-05-05 35 31 1
2020-05-06 35 32 1
2020-05-07 35 32 1
2020-05-08 35 32 1
2020-05-09 35 32 1
2020-05-10 35 32 1
2020-05-11 35 32 1
2020-05-12 35 33 1
2020-05-13 35 33 1
2020-05-14 35 34 1
2020-05-15 35 34 1
2020-05-16 35 34 1
2020-05-17 35 34 1
2020-05-18 35 34 1
2020-05-19 35 34 1
2020-05-20 35 34 1
2020-05-21 35 34 1
2020-05-22 35 34 1
2020-05-23 35 34 1
2020-05-24 35 34 1
2020-05-25 35 34 1
2020-05-26 35 34 1
2020-05-27 35 34 1
2020-05-28 35 34 1
2020-05-29 35 34 1
2020-05-30 35 34 1
2020-05-31 35 34 1
2020-06-01 35 34 1
2020-06-02 35 34 1
2020-06-03 35 34 1
2020-06-04 35 34 1
2020-06-05 35 34 1
2020-06-06 35 34 1
2020-06-07 35 34 1
2020-06-08 35 34 1
2020-06-09 35 34 1
2020-06-10 35 34 1
2020-06-11 36 34 1
2020-06-12 36 34 1
2020-06-13 36 34 1
2020-06-14 36 34 1
2020-06-15 36 34 1
2020-06-16 36 34 1
2020-06-17 36 34 1
2020-06-18 36 34 1
2020-06-19 36 34 1
2020-06-20 36 34 1
2020-06-21 36 34 1
2020-06-22 36 34 1
2020-06-23 36 34 1
2020-06-24 38 34 1
