2020-03-01 0 0 0
2020-03-02 0 0 0
2020-03-03 0 0 0
2020-03-04 0 0 0
2020-03-05 0 0 0
2020-03-06 0 0 0
2020-03-07 0 0 0
2020-03-08 0 0 0
2020-03-09 0 0 0
2020-03-10 0 0 0
2020-03-11 0 0 0
2020-03-12 0 0 0
2020-03-13 0 0 0
2020-03-14 1 0 0
2020-03-15 1 0 0
2020-03-16 2 0 0
2020-03-17 2 0 0
2020-03-18 5 0 0
2020-03-19 8 0 0
2020-03-20 8 0 0
2020-03-21 8 0 0
2020-03-22 12 0 0
2020-03-23 14 0 0
2020-03-24 17 0 0
2020-03-25 19 0 0
2020-03-26 21 0 0
2020-03-27 23 0 0
2020-03-28 29 0 0
2020-03-29 30 0 0
2020-03-30 30 0 0
2020-03-31 31 0 0
2020-04-01 31 0 0
2020-04-02 31 0 0
2020-04-03 34 0 0
2020-04-04 35 0 0
2020-04-05 37 2 0
2020-04-06 39 3 0
2020-04-07 40 5 1
2020-04-08 40 5 1
2020-04-09 40 7 1
2020-04-10 40 7 2
2020-04-11 42 7 2
2020-04-12 42 8 2
2020-04-13 43 9 2
2020-04-14 43 9 2
2020-04-15 46 9 2
2020-04-16 48 10 2
2020-04-17 48 14 2
2020-04-18 48 15 2
2020-04-19 48 15 2
2020-04-20 48 26 2
2020-04-21 48 30 2
2020-04-22 48 32 2
2020-04-23 48 33 2
2020-04-24 48 33 2
2020-04-25 48 33 2
2020-04-26 48 33 2
2020-04-27 48 33 2
2020-04-28 48 36 2
2020-04-29 48 38 2
2020-04-30 48 41 2
2020-05-01 48 41 2
2020-05-02 48 44 2
2020-05-03 48 44 2
2020-05-04 48 44 2
2020-05-05 48 44 2
2020-05-06 48 45 2
2020-05-07 48 45 2
2020-05-08 49 45 2
2020-05-09 49 45 2
2020-05-10 49 45 2
2020-05-11 51 45 2
2020-05-12 51 45 2
2020-05-13 51 45 2
2020-05-14 51 45 2
2020-05-15 51 47 2
2020-05-16 51 47 2
2020-05-17 51 47 2
2020-05-18 51 47 2
2020-05-19 51 47 2
2020-05-20 51 47 2
2020-05-21 51 47 2
2020-05-22 51 47 2
2020-05-23 51 47 2
2020-05-24 51 47 2
2020-05-25 52 48 2
2020-05-26 52 48 2
2020-05-27 52 48 2
2020-05-28 52 48 2
2020-05-29 52 48 2
2020-05-30 52 48 2
2020-05-31 52 48 2
2020-06-01 52 48 2
2020-06-02 52 48 2
2020-06-03 52 48 2
2020-06-04 52 48 2
2020-06-05 52 48 2
2020-06-06 52 48 2
2020-06-07 52 48 2
2020-06-08 52 48 2
2020-06-09 52 48 2
2020-06-10 52 48 2
2020-06-11 52 48 2
2020-06-12 52 48 2
2020-06-13 52 48 2
2020-06-14 52 48 2
2020-06-15 52 48 2
2020-06-16 52 48 2
2020-06-17 52 48 2
2020-06-18 52 48 2
2020-06-19 52 48 2
2020-06-20 52 48 2
2020-06-21 52 48 2
2020-06-22 52 48 2
2020-06-23 52 48 2
2020-06-24 52 48 2
