
# Curve 0 of 1, 402 points
# Curve title: ""d60_69i.dat" u 1:($1>0 ? $2 : 0)"
# x y type
-1  0  o
 60  1  i
 64  2  i
 65  3  i
 67  5  i
 69  12  i
 70  20  i
 71  25  i
 72  30  i
 73  34  i
 74  52  i
 75  57  i
 76  65  i
 77  80  i
 78  94  i
 79  100  i
 80  112  i
 81  120  i
 82  130  i
 83  144  i
 84  173  i
 85  201  i
 86  229  i
 87  252  i
 88  270  i
 89  292  i
 90  326  i
 91  362  i
 92  384  i
 93  409  i
 94  438  i
 95  459  i
 96  480  i
 97  502  i
 98  535  i
 99  568  i
 100  590  i
 101  617  i
 102  628  i
 103  634  i
 104  642  i
 105  659  i
 106  680  i
 107  698  i
 108  710  i
 109  726  i
 110  739  i
 111  749  i
 112  758  i
 113  762  i
 114  768  i
 115  772  i
 116  773  i
 117  776  i
 118  783  i
 119  790  i
 120  800  i
 121  805  i
 123  808  i
 124  811  i
 125  817  i
 126  825  i
 127  830  i
 128  837  i
 130  839  i
 131  844  i
 132  848  i
 133  851  i
 134  862  i
 135  865  i
 136  870  i
 137  871  i
 138  878  i
 139  881  i
 141  885  i
 142  889  i
 143  896  i
 144  897  i
 145  903  i
 146  905  i
 148  909  i
 149  911  i
 150  913  i
 151  914  i
 152  915  i
 153  922  i
 154  924  i
 155  928  i
 156  930  i
 157  933  i
 158  936  i
 159  940  i
 160  946  i
 161  950  i
 162  954  i
 163  958  i
 164  959  i
 165  961  i
 166  963  i
 167  965  i
 168  969  i
 169  976  i
 170  987  i
 171  992  i
 172  999  i
 173  1003  i
 174  1011  i
 175  1018  i
 176  1020  i
 177  1027  i
 178  1037  i
 179  1040  i
 180  1049  i
 181  1055  i
 182  1059  i
 183  1073  i
 184  1087  i
 185  1091  i
 186  1096  i
 187  1102  i
 188  1112  i
 189  1117  i
 190  1123  i
 191  1133  i
 192  1136  i
 193  1139  i
 194  1141  i
 195  1148  i
 196  1161  i
 197  1169  i
 198  1173  i
 199  1179  i
 200  1180  i
 201  1190  i
 202  1202  i
 203  1219  i
 204  1231  i
 205  1247  i
 206  1254  i
 207  1261  i
 208  1273  i
 209  1283  i
 210  1294  i
 211  1309  i
 212  1320  i
 213  1326  i
 214  1331  i
 215  1347  i
 216  1362  i
 217  1381  i
 218  1392  i
 219  1409  i
 220  1417  i
 221  1428  i
 222  1436  i
 223  1454  i
 224  1473  i
 225  1496  i
 226  1517  i
 227  1526  i
 228  1537  i
 229  1545  i
 230  1563  i
 231  1583  i
 232  1597  i
 233  1623  i
 234  1643  i
 235  1658  i
 236  1668  i
 237  1700  i
 238  1726  i
 239  1749  i
 240  1783  i
 241  1808  i
 242  1825  i
 243  1846  i
 244  1878  i
 245  1919  i
 246  1972  i
 247  2028  i
 248  2070  i
 249  2098  i
 250  2134  i
 251  2194  i
 252  2270  i
 253  2349  i
 254  2433  i
 255  2513  i
 256  2564  i
 257  2617  i
 258  2707  i
 259  2823  i
 260  3016  i
 261  3149  i
 262  3244  i
 263  3297  i
 264  3389  i
 265  3529  i
 266  3663  i
 267  3873  i
 268  4108  i
 269  4235  i
 270  4329  i
 271  4414  i
 272  4578  i
 273  4819  i
 274  5152  i
 275  5469  i
 276  5668  i
 277  5851  i
 278  6176  i
 279  6547  i
 280  7030  i
 281  7507  i
 282  8244  i
 283  8625  i
 284  8918  i
 285  9312  i
 286  10003  i
 287  10804  i
 288  11631  i
 289  12644  i
 290  13423  i
 291  13900  i
 292  14645  i
 293  15707  i
 294  17067  i
 295  18438  i
 296  19858  i
 297  20919  i
 298  21604  i
 299  22602  i
 300  24089  i
 301  25350  i
 302  26572  i
 303  27936  i
 304  29152  i
 305  29770  i
 306  30763  i
 307  32091  i
 308  33703  i
 309  35177  i
 310  36436  i
 311  37263  i
 312  37690  i
 313  38353  i
 314  39317  i
 315  40305  i
 316  41155  i
 317  41966  i
 318  42417  i
 319  42572  i
 320  43132  i
 321  43606  i
 322  44182  i
 323  44855  i
 324  45452  i
 325  45761  i
 326  45921  i
 327  46400  i
 328  47000  i
 329  47481  i
 330  47917  i
 331  48373  i
 332  48636  i
 333  48767  i
 334  49130  i
 335  49641  i
 336  50098  i
 337  50528  i
 338  50999  i
 339  51286  i
 340  51402  i
 341  51806  i
 342  52389  i
 343  53023  i
 344  53576  i
 345  54169  i
 346  54535  i
 347  54704  i
 348  55259  i
 349  56076  i
 350  56916  i
 351  57662  i
 352  58548  i
 353  59084  i
 354  59414  i
 355  60215  i
 356  61382  i
 357  62841  i
 358  63245  i
 359  63521  i
 360  63838  i
 361  64218  i
 362  65384  i
 363  67187  i
 364  69010  i
 365  70461  i
 366  70834  i
 367  71396  i
 368  72085  i
 369  73545  i
 370  75452  i
 371  77349  i
 372  78983  i
 373  80456  i
 374  81320  i
 375  81767  i
 376  82858  i
 377  84053  i
 378  85251  i
 379  86076  i
 380  87104  i
 381  87594  i
 382  87844  i
 383  88636  i
 384  89670  i
 385  90575  i
 386  91326  i
 387  92222  i
 388  92624  i
 389  92859  i
 390  93568  i
 391  94481  i
 392  95362  i
 393  96102  i
 394  96956  i
 395  97353  i
 396  97581  i
 397  98322  i
 398  99275  i
 399  100222  i
 400  101055  i
 401  101908  i
 402  102332  i
 403  102561  i
 404  103380  i
 405  104363  i
 406  105297  i
 407  106192  i
 408  107038  i
 409  107534  i
 410  107788  i
 411  108656  i
 412  109822  i
 413  110880  i
 414  111985  i
 415  113090  i
 416  113747  i
 417  114091  i
 418  115228  i
 419  116698  i
 420  118078  i
 421  119431  i
 422  120915  i
 423  121619  i
 424  122028  i
 425  123218  i
 426  124965  i
 427  126484  i
 428  128000  i
 429  129354  i
 430  130245  i
 431  130639  i
 432  131824  i
 433  133427  i
 434  134940  i
 435  136120  i
 436  137778  i
 437  138509  i
 438  138833  i
 439  139987  i
 440  141484  i
 441  142831  i
 442  143989  i
 443  145071  i
 444  145656  i
 445  145894  i
 446  146732  i
 447  147972  i
 448  148915  i
 449  149801  i
 450  150644  i
 451  151048  i
 452  151247  i
 453  152003  i
 454  152982  i
 455  153817  i
 456  154518  i
 457  154915  i
 458  155142  i
 459  155353  i
 460  155509  i
 461  156106  i
 462  156902  i
 463  157478  i
 464  158002  i
 465  158254  i
 466  158351  i
 467  158753  i
 468  159334  i
 469  159726  i

