26,"CZ010","Y10T14",0
27,"CZ010","Y10T14",0
28,"CZ010","Y10T14",0
29,"CZ010","Y10T14",0
30,"CZ010","Y10T14",0
31,"CZ010","Y10T14",1
32,"CZ010","Y10T14",0
33,"CZ010","Y10T14",0
34,"CZ010","Y10T14",1
35,"CZ010","Y10T14",0
36,"CZ010","Y10T14",0
37,"CZ010","Y10T14",0
38,"CZ010","Y10T14",0
39,"CZ010","Y10T14",0
40,"CZ010","Y10T14",0
41,"CZ010","Y10T14",1
42,"CZ010","Y10T14",0
43,"CZ010","Y10T14",0
44,"CZ010","Y10T14",0
45,"CZ010","Y10T14",0
46,"CZ010","Y10T14",0
47,"CZ010","Y10T14",0
48,"CZ010","Y10T14",0
49,"CZ010","Y10T14",0
50,"CZ010","Y10T14",0
51,"CZ010","Y10T14",0
52,"CZ010","Y10T14",0
1,"CZ010","Y15T19",0
2,"CZ010","Y15T19",0
3,"CZ010","Y15T19",1
4,"CZ010","Y15T19",0
5,"CZ010","Y15T19",0
6,"CZ010","Y15T19",1
7,"CZ010","Y15T19",1
8,"CZ010","Y15T19",0
9,"CZ010","Y15T19",0
10,"CZ010","Y15T19",0
11,"CZ010","Y15T19",0
12,"CZ010","Y15T19",1
13,"CZ010","Y15T19",1
14,"CZ010","Y15T19",0
15,"CZ010","Y15T19",0
16,"CZ010","Y15T19",0
17,"CZ010","Y15T19",0
18,"CZ010","Y15T19",0
19,"CZ010","Y15T19",0
20,"CZ010","Y15T19",0
21,"CZ010","Y15T19",0
22,"CZ010","Y15T19",1
23,"CZ010","Y15T19",0
24,"CZ010","Y15T19",1
25,"CZ010","Y15T19",0
26,"CZ010","Y15T19",1
27,"CZ010","Y15T19",0
28,"CZ010","Y15T19",0
29,"CZ010","Y15T19",1
30,"CZ010","Y15T19",0
31,"CZ010","Y15T19",0
32,"CZ010","Y15T19",0
33,"CZ010","Y15T19",0
34,"CZ010","Y15T19",0
35,"CZ010","Y15T19",0
36,"CZ010","Y15T19",0
37,"CZ010","Y15T19",0
38,"CZ010","Y15T19",0
39,"CZ010","Y15T19",0
40,"CZ010","Y15T19",0
41,"CZ010","Y15T19",0
42,"CZ010","Y15T19",0
43,"CZ010","Y15T19",0
44,"CZ010","Y15T19",0
45,"CZ010","Y15T19",0
46,"CZ010","Y15T19",1
47,"CZ010","Y15T19",0
48,"CZ010","Y15T19",1
49,"CZ010","Y15T19",0
50,"CZ010","Y15T19",0
51,"CZ010","Y15T19",0
52,"CZ010","Y15T19",0
1,"CZ010","Y20T24",1
2,"CZ010","Y20T24",0
3,"CZ010","Y20T24",0
4,"CZ010","Y20T24",0
5,"CZ010","Y20T24",1
6,"CZ010","Y20T24",0
7,"CZ010","Y20T24",2
8,"CZ010","Y20T24",0
9,"CZ010","Y20T24",1
10,"CZ010","Y20T24",0
11,"CZ010","Y20T24",0
12,"CZ010","Y20T24",2
13,"CZ010","Y20T24",2
14,"CZ010","Y20T24",1
15,"CZ010","Y20T24",1
16,"CZ010","Y20T24",0
17,"CZ010","Y20T24",0
18,"CZ010","Y20T24",0
19,"CZ010","Y20T24",0
20,"CZ010","Y20T24",1
21,"CZ010","Y20T24",0
22,"CZ010","Y20T24",2
23,"CZ010","Y20T24",0
24,"CZ010","Y20T24",1
25,"CZ010","Y20T24",1
26,"CZ010","Y20T24",0
27,"CZ010","Y20T24",1
28,"CZ010","Y20T24",0
29,"CZ010","Y20T24",0
30,"CZ010","Y20T24",0
31,"CZ010","Y20T24",2
32,"CZ010","Y20T24",1
33,"CZ010","Y20T24",0
34,"CZ010","Y20T24",0
35,"CZ010","Y20T24",0
36,"CZ010","Y20T24",1
37,"CZ010","Y20T24",2
38,"CZ010","Y20T24",0
39,"CZ010","Y20T24",2
40,"CZ010","Y20T24",1
41,"CZ010","Y20T24",0
42,"CZ010","Y20T24",0
43,"CZ010","Y20T24",1
44,"CZ010","Y20T24",0
45,"CZ010","Y20T24",0
46,"CZ010","Y20T24",0
47,"CZ010","Y20T24",0
48,"CZ010","Y20T24",0
49,"CZ010","Y20T24",0
50,"CZ010","Y20T24",0
51,"CZ010","Y20T24",1
52,"CZ010","Y20T24",0
1,"CZ010","Y25T29",0
2,"CZ010","Y25T29",0
3,"CZ010","Y25T29",2
4,"CZ010","Y25T29",0
5,"CZ010","Y25T29",0
6,"CZ010","Y25T29",2
7,"CZ010","Y25T29",0
8,"CZ010","Y25T29",4
9,"CZ010","Y25T29",0
10,"CZ010","Y25T29",0
11,"CZ010","Y25T29",1
12,"CZ010","Y25T29",1
13,"CZ010","Y25T29",2
14,"CZ010","Y25T29",1
15,"CZ010","Y25T29",0
16,"CZ010","Y25T29",1
17,"CZ010","Y25T29",0
18,"CZ010","Y25T29",2
19,"CZ010","Y25T29",1
20,"CZ010","Y25T29",1
21,"CZ010","Y25T29",0
22,"CZ010","Y25T29",0
23,"CZ010","Y25T29",0
24,"CZ010","Y25T29",0
25,"CZ010","Y25T29",1
26,"CZ010","Y25T29",1
27,"CZ010","Y25T29",1
28,"CZ010","Y25T29",0
29,"CZ010","Y25T29",1
30,"CZ010","Y25T29",0
31,"CZ010","Y25T29",0
32,"CZ010","Y25T29",0
33,"CZ010","Y25T29",1
34,"CZ010","Y25T29",0
35,"CZ010","Y25T29",3
36,"CZ010","Y25T29",2
37,"CZ010","Y25T29",0
38,"CZ010","Y25T29",0
39,"CZ010","Y25T29",0
40,"CZ010","Y25T29",1
41,"CZ010","Y25T29",0
42,"CZ010","Y25T29",0
43,"CZ010","Y25T29",0
44,"CZ010","Y25T29",1
45,"CZ010","Y25T29",0
46,"CZ010","Y25T29",0
47,"CZ010","Y25T29",0
48,"CZ010","Y25T29",0
49,"CZ010","Y25T29",1
50,"CZ010","Y25T29",0
51,"CZ010","Y25T29",0
52,"CZ010","Y25T29",1
1,"CZ010","Y30T34",2
2,"CZ010","Y30T34",1
3,"CZ010","Y30T34",0
4,"CZ010","Y30T34",2
5,"CZ010","Y30T34",1
6,"CZ010","Y30T34",2
7,"CZ010","Y30T34",3
8,"CZ010","Y30T34",3
9,"CZ010","Y30T34",1
10,"CZ010","Y30T34",2
11,"CZ010","Y30T34",1
12,"CZ010","Y30T34",0
13,"CZ010","Y30T34",1
14,"CZ010","Y30T34",3
15,"CZ010","Y30T34",0
16,"CZ010","Y30T34",1
17,"CZ010","Y30T34",1
18,"CZ010","Y30T34",2
19,"CZ010","Y30T34",2
20,"CZ010","Y30T34",0
21,"CZ010","Y30T34",0
22,"CZ010","Y30T34",0
23,"CZ010","Y30T34",2
24,"CZ010","Y30T34",1
25,"CZ010","Y30T34",1
26,"CZ010","Y30T34",1
27,"CZ010","Y30T34",0
28,"CZ010","Y30T34",1
29,"CZ010","Y30T34",2
30,"CZ010","Y30T34",0
31,"CZ010","Y30T34",0
32,"CZ010","Y30T34",0
33,"CZ010","Y30T34",1
34,"CZ010","Y30T34",2
35,"CZ010","Y30T34",1
36,"CZ010","Y30T34",0
37,"CZ010","Y30T34",1
38,"CZ010","Y30T34",0
39,"CZ010","Y30T34",0
40,"CZ010","Y30T34",0
41,"CZ010","Y30T34",1
42,"CZ010","Y30T34",0
43,"CZ010","Y30T34",3
44,"CZ010","Y30T34",1
45,"CZ010","Y30T34",0
46,"CZ010","Y30T34",2
47,"CZ010","Y30T34",1
48,"CZ010","Y30T34",0
49,"CZ010","Y30T34",2
50,"CZ010","Y30T34",0
51,"CZ010","Y30T34",0
52,"CZ010","Y30T34",1
1,"CZ010","Y35T39",1
2,"CZ010","Y35T39",3
3,"CZ010","Y35T39",2
4,"CZ010","Y35T39",0
5,"CZ010","Y35T39",0
6,"CZ010","Y35T39",1
7,"CZ010","Y35T39",1
8,"CZ010","Y35T39",0
9,"CZ010","Y35T39",2
10,"CZ010","Y35T39",3
11,"CZ010","Y35T39",0
12,"CZ010","Y35T39",2
13,"CZ010","Y35T39",0
14,"CZ010","Y35T39",3
15,"CZ010","Y35T39",1
16,"CZ010","Y35T39",3
17,"CZ010","Y35T39",2
18,"CZ010","Y35T39",0
19,"CZ010","Y35T39",1
20,"CZ010","Y35T39",1
21,"CZ010","Y35T39",1
22,"CZ010","Y35T39",3
23,"CZ010","Y35T39",1
24,"CZ010","Y35T39",2
25,"CZ010","Y35T39",2
26,"CZ010","Y35T39",5
27,"CZ010","Y35T39",1
28,"CZ010","Y35T39",1
29,"CZ010","Y35T39",5
30,"CZ010","Y35T39",2
31,"CZ010","Y35T39",2
32,"CZ010","Y35T39",1
33,"CZ010","Y35T39",1
34,"CZ010","Y35T39",2
35,"CZ010","Y35T39",3
36,"CZ010","Y35T39",1
37,"CZ010","Y35T39",0
38,"CZ010","Y35T39",1
39,"CZ010","Y35T39",2
40,"CZ010","Y35T39",2
41,"CZ010","Y35T39",1
42,"CZ010","Y35T39",1
43,"CZ010","Y35T39",0
44,"CZ010","Y35T39",2
45,"CZ010","Y35T39",1
46,"CZ010","Y35T39",1
47,"CZ010","Y35T39",0
48,"CZ010","Y35T39",2
49,"CZ010","Y35T39",2
50,"CZ010","Y35T39",1
51,"CZ010","Y35T39",0
52,"CZ010","Y35T39",2
1,"CZ010","Y40T44",2
2,"CZ010","Y40T44",4
3,"CZ010","Y40T44",2
4,"CZ010","Y40T44",4
5,"CZ010","Y40T44",5
6,"CZ010","Y40T44",1
7,"CZ010","Y40T44",5
8,"CZ010","Y40T44",0
9,"CZ010","Y40T44",0
10,"CZ010","Y40T44",3
11,"CZ010","Y40T44",4
12,"CZ010","Y40T44",3
13,"CZ010","Y40T44",1
14,"CZ010","Y40T44",2
15,"CZ010","Y40T44",0
16,"CZ010","Y40T44",2
17,"CZ010","Y40T44",2
18,"CZ010","Y40T44",2
19,"CZ010","Y40T44",3
20,"CZ010","Y40T44",3
21,"CZ010","Y40T44",3
22,"CZ010","Y40T44",1
23,"CZ010","Y40T44",0
24,"CZ010","Y40T44",4
25,"CZ010","Y40T44",4
26,"CZ010","Y40T44",2
27,"CZ010","Y40T44",1
28,"CZ010","Y40T44",2
29,"CZ010","Y40T44",2
30,"CZ010","Y40T44",3
31,"CZ010","Y40T44",2
32,"CZ010","Y40T44",5
33,"CZ010","Y40T44",4
34,"CZ010","Y40T44",3
35,"CZ010","Y40T44",2
36,"CZ010","Y40T44",0
37,"CZ010","Y40T44",1
38,"CZ010","Y40T44",1
39,"CZ010","Y40T44",5
40,"CZ010","Y40T44",4
41,"CZ010","Y40T44",5
42,"CZ010","Y40T44",4
43,"CZ010","Y40T44",2
44,"CZ010","Y40T44",1
45,"CZ010","Y40T44",4
46,"CZ010","Y40T44",3
47,"CZ010","Y40T44",3
48,"CZ010","Y40T44",5
49,"CZ010","Y40T44",3
50,"CZ010","Y40T44",4
51,"CZ010","Y40T44",2
52,"CZ010","Y40T44",4
1,"CZ010","Y45T49",3
2,"CZ010","Y45T49",4
3,"CZ010","Y45T49",2
4,"CZ010","Y45T49",3
5,"CZ010","Y45T49",4
6,"CZ010","Y45T49",0
7,"CZ010","Y45T49",2
8,"CZ010","Y45T49",2
9,"CZ010","Y45T49",5
10,"CZ010","Y45T49",3
11,"CZ010","Y45T49",4
12,"CZ010","Y45T49",7
13,"CZ010","Y45T49",2
14,"CZ010","Y45T49",0
15,"CZ010","Y45T49",4
16,"CZ010","Y45T49",1
17,"CZ010","Y45T49",5
18,"CZ010","Y45T49",0
19,"CZ010","Y45T49",7
20,"CZ010","Y45T49",6
21,"CZ010","Y45T49",6
22,"CZ010","Y45T49",3
23,"CZ010","Y45T49",4
24,"CZ010","Y45T49",3
25,"CZ010","Y45T49",3
26,"CZ010","Y45T49",0
27,"CZ010","Y45T49",0
28,"CZ010","Y45T49",2
29,"CZ010","Y45T49",5
30,"CZ010","Y45T49",4
31,"CZ010","Y45T49",7
32,"CZ010","Y45T49",3
33,"CZ010","Y45T49",3
34,"CZ010","Y45T49",2
35,"CZ010","Y45T49",6
36,"CZ010","Y45T49",2
37,"CZ010","Y45T49",1
38,"CZ010","Y45T49",1
39,"CZ010","Y45T49",3
40,"CZ010","Y45T49",3
41,"CZ010","Y45T49",2
42,"CZ010","Y45T49",2
43,"CZ010","Y45T49",6
44,"CZ010","Y45T49",2
45,"CZ010","Y45T49",4
46,"CZ010","Y45T49",3
47,"CZ010","Y45T49",3
48,"CZ010","Y45T49",3
49,"CZ010","Y45T49",6
50,"CZ010","Y45T49",2
51,"CZ010","Y45T49",3
52,"CZ010","Y45T49",2
1,"CZ010","Y50T54",7
2,"CZ010","Y50T54",5
3,"CZ010","Y50T54",9
4,"CZ010","Y50T54",5
5,"CZ010","Y50T54",8
6,"CZ010","Y50T54",6
7,"CZ010","Y50T54",5
8,"CZ010","Y50T54",4
9,"CZ010","Y50T54",5
10,"CZ010","Y50T54",7
11,"CZ010","Y50T54",4
12,"CZ010","Y50T54",4
13,"CZ010","Y50T54",3
14,"CZ010","Y50T54",3
15,"CZ010","Y50T54",2
16,"CZ010","Y50T54",5
17,"CZ010","Y50T54",2
18,"CZ010","Y50T54",5
19,"CZ010","Y50T54",8
20,"CZ010","Y50T54",7
21,"CZ010","Y50T54",7
22,"CZ010","Y50T54",2
23,"CZ010","Y50T54",5
24,"CZ010","Y50T54",3
25,"CZ010","Y50T54",6
26,"CZ010","Y50T54",8
27,"CZ010","Y50T54",6
28,"CZ010","Y50T54",6
29,"CZ010","Y50T54",2
30,"CZ010","Y50T54",2
31,"CZ010","Y50T54",2
32,"CZ010","Y50T54",5
33,"CZ010","Y50T54",3
34,"CZ010","Y50T54",5
35,"CZ010","Y50T54",4
36,"CZ010","Y50T54",6
37,"CZ010","Y50T54",6
38,"CZ010","Y50T54",6
39,"CZ010","Y50T54",3
40,"CZ010","Y50T54",3
41,"CZ010","Y50T54",3
42,"CZ010","Y50T54",5
43,"CZ010","Y50T54",2
44,"CZ010","Y50T54",3
45,"CZ010","Y50T54",10
46,"CZ010","Y50T54",6
47,"CZ010","Y50T54",3
48,"CZ010","Y50T54",5
49,"CZ010","Y50T54",4
50,"CZ010","Y50T54",4
51,"CZ010","Y50T54",2
52,"CZ010","Y50T54",6
1,"CZ010","Y55T59",6
2,"CZ010","Y55T59",9
3,"CZ010","Y55T59",11
4,"CZ010","Y55T59",12
5,"CZ010","Y55T59",4
6,"CZ010","Y55T59",8
7,"CZ010","Y55T59",11
8,"CZ010","Y55T59",9
9,"CZ010","Y55T59",6
10,"CZ010","Y55T59",6
11,"CZ010","Y55T59",5
12,"CZ010","Y55T59",10
13,"CZ010","Y55T59",4
14,"CZ010","Y55T59",7
15,"CZ010","Y55T59",5
16,"CZ010","Y55T59",5
17,"CZ010","Y55T59",4
18,"CZ010","Y55T59",12
19,"CZ010","Y55T59",3
20,"CZ010","Y55T59",3
21,"CZ010","Y55T59",3
22,"CZ010","Y55T59",5
23,"CZ010","Y55T59",8
24,"CZ010","Y55T59",6
25,"CZ010","Y55T59",5
26,"CZ010","Y55T59",9
27,"CZ010","Y55T59",5
28,"CZ010","Y55T59",6
29,"CZ010","Y55T59",7
30,"CZ010","Y55T59",3
31,"CZ010","Y55T59",8
32,"CZ010","Y55T59",8
33,"CZ010","Y55T59",9
34,"CZ010","Y55T59",6
35,"CZ010","Y55T59",5
36,"CZ010","Y55T59",6
37,"CZ010","Y55T59",7
38,"CZ010","Y55T59",7
39,"CZ010","Y55T59",12
40,"CZ010","Y55T59",4
41,"CZ010","Y55T59",3
42,"CZ010","Y55T59",9
43,"CZ010","Y55T59",6
44,"CZ010","Y55T59",9
45,"CZ010","Y55T59",4
46,"CZ010","Y55T59",9
47,"CZ010","Y55T59",6
48,"CZ010","Y55T59",11
49,"CZ010","Y55T59",4
50,"CZ010","Y55T59",1
51,"CZ010","Y55T59",3
52,"CZ010","Y55T59",9
1,"CZ010","Y60T64",16
2,"CZ010","Y60T64",13
3,"CZ010","Y60T64",12
4,"CZ010","Y60T64",12
5,"CZ010","Y60T64",12
6,"CZ010","Y60T64",16
7,"CZ010","Y60T64",8
8,"CZ010","Y60T64",11
9,"CZ010","Y60T64",17
10,"CZ010","Y60T64",14
11,"CZ010","Y60T64",12
12,"CZ010","Y60T64",15
13,"CZ010","Y60T64",15
14,"CZ010","Y60T64",17
15,"CZ010","Y60T64",12
16,"CZ010","Y60T64",8
17,"CZ010","Y60T64",10
18,"CZ010","Y60T64",16
19,"CZ010","Y60T64",13
20,"CZ010","Y60T64",7
21,"CZ010","Y60T64",8
22,"CZ010","Y60T64",14
23,"CZ010","Y60T64",18
24,"CZ010","Y60T64",7
25,"CZ010","Y60T64",20
26,"CZ010","Y60T64",13
27,"CZ010","Y60T64",7
28,"CZ010","Y60T64",9
29,"CZ010","Y60T64",10
30,"CZ010","Y60T64",14
31,"CZ010","Y60T64",6
32,"CZ010","Y60T64",8
33,"CZ010","Y60T64",16
34,"CZ010","Y60T64",12
35,"CZ010","Y60T64",10
36,"CZ010","Y60T64",5
37,"CZ010","Y60T64",10
38,"CZ010","Y60T64",8
39,"CZ010","Y60T64",5
40,"CZ010","Y60T64",11
41,"CZ010","Y60T64",14
42,"CZ010","Y60T64",11
43,"CZ010","Y60T64",12
44,"CZ010","Y60T64",8
45,"CZ010","Y60T64",11
46,"CZ010","Y60T64",13
47,"CZ010","Y60T64",15
48,"CZ010","Y60T64",11
49,"CZ010","Y60T64",8
50,"CZ010","Y60T64",10
51,"CZ010","Y60T64",10
52,"CZ010","Y60T64",10
1,"CZ010","Y65T69",11
2,"CZ010","Y65T69",18
3,"CZ010","Y65T69",17
4,"CZ010","Y65T69",18
5,"CZ010","Y65T69",20
6,"CZ010","Y65T69",19
7,"CZ010","Y65T69",22
8,"CZ010","Y65T69",23
9,"CZ010","Y65T69",29
10,"CZ010","Y65T69",16
11,"CZ010","Y65T69",22
12,"CZ010","Y65T69",21
13,"CZ010","Y65T69",19
14,"CZ010","Y65T69",24
15,"CZ010","Y65T69",20
16,"CZ010","Y65T69",31
17,"CZ010","Y65T69",17
18,"CZ010","Y65T69",22
19,"CZ010","Y65T69",16
20,"CZ010","Y65T69",18
21,"CZ010","Y65T69",26
22,"CZ010","Y65T69",18
23,"CZ010","Y65T69",25
24,"CZ010","Y65T69",23
25,"CZ010","Y65T69",21
26,"CZ010","Y65T69",29
27,"CZ010","Y65T69",18
28,"CZ010","Y65T69",18
29,"CZ010","Y65T69",14
30,"CZ010","Y65T69",23
31,"CZ010","Y65T69",20
32,"CZ010","Y65T69",21
33,"CZ010","Y65T69",11
34,"CZ010","Y65T69",16
35,"CZ010","Y65T69",14
36,"CZ010","Y65T69",19
37,"CZ010","Y65T69",16
38,"CZ010","Y65T69",13
39,"CZ010","Y65T69",27
40,"CZ010","Y65T69",16
41,"CZ010","Y65T69",17
42,"CZ010","Y65T69",18
43,"CZ010","Y65T69",24
44,"CZ010","Y65T69",16
45,"CZ010","Y65T69",21
46,"CZ010","Y65T69",22
47,"CZ010","Y65T69",17
48,"CZ010","Y65T69",26
49,"CZ010","Y65T69",12
50,"CZ010","Y65T69",25
51,"CZ010","Y65T69",23
52,"CZ010","Y65T69",18
1,"CZ010","Y70T74",28
2,"CZ010","Y70T74",30
3,"CZ010","Y70T74",31
4,"CZ010","Y70T74",35
5,"CZ010","Y70T74",42
6,"CZ010","Y70T74",33
7,"CZ010","Y70T74",26
8,"CZ010","Y70T74",21
9,"CZ010","Y70T74",35
10,"CZ010","Y70T74",33
11,"CZ010","Y70T74",27
12,"CZ010","Y70T74",24
13,"CZ010","Y70T74",29
14,"CZ010","Y70T74",26
15,"CZ010","Y70T74",24
16,"CZ010","Y70T74",24
17,"CZ010","Y70T74",25
18,"CZ010","Y70T74",26
19,"CZ010","Y70T74",35
20,"CZ010","Y70T74",25
21,"CZ010","Y70T74",37
22,"CZ010","Y70T74",32
23,"CZ010","Y70T74",34
24,"CZ010","Y70T74",36
25,"CZ010","Y70T74",22
26,"CZ010","Y70T74",26
27,"CZ010","Y70T74",34
28,"CZ010","Y70T74",20
29,"CZ010","Y70T74",33
30,"CZ010","Y70T74",30
31,"CZ010","Y70T74",36
32,"CZ010","Y70T74",30
33,"CZ010","Y70T74",26
34,"CZ010","Y70T74",26
35,"CZ010","Y70T74",36
36,"CZ010","Y70T74",26
37,"CZ010","Y70T74",29
38,"CZ010","Y70T74",30
39,"CZ010","Y70T74",29
40,"CZ010","Y70T74",40
41,"CZ010","Y70T74",24
42,"CZ010","Y70T74",36
43,"CZ010","Y70T74",33
44,"CZ010","Y70T74",27
45,"CZ010","Y70T74",40
46,"CZ010","Y70T74",28
47,"CZ010","Y70T74",28
48,"CZ010","Y70T74",25
49,"CZ010","Y70T74",23
50,"CZ010","Y70T74",36
51,"CZ010","Y70T74",47
52,"CZ010","Y70T74",22
1,"CZ010","Y75T79",17
2,"CZ010","Y75T79",36
3,"CZ010","Y75T79",29
4,"CZ010","Y75T79",29
5,"CZ010","Y75T79",34
6,"CZ010","Y75T79",44
7,"CZ010","Y75T79",34
8,"CZ010","Y75T79",28
9,"CZ010","Y75T79",20
10,"CZ010","Y75T79",32
11,"CZ010","Y75T79",36
12,"CZ010","Y75T79",36
13,"CZ010","Y75T79",35
14,"CZ010","Y75T79",33
15,"CZ010","Y75T79",30
16,"CZ010","Y75T79",29
17,"CZ010","Y75T79",34
18,"CZ010","Y75T79",38
19,"CZ010","Y75T79",28
20,"CZ010","Y75T79",24
21,"CZ010","Y75T79",41
22,"CZ010","Y75T79",29
23,"CZ010","Y75T79",31
24,"CZ010","Y75T79",32
25,"CZ010","Y75T79",28
26,"CZ010","Y75T79",27
27,"CZ010","Y75T79",37
28,"CZ010","Y75T79",32
29,"CZ010","Y75T79",37
30,"CZ010","Y75T79",33
31,"CZ010","Y75T79",30
32,"CZ010","Y75T79",35
33,"CZ010","Y75T79",33
34,"CZ010","Y75T79",36
35,"CZ010","Y75T79",39
36,"CZ010","Y75T79",20
37,"CZ010","Y75T79",23
38,"CZ010","Y75T79",40
39,"CZ010","Y75T79",40
40,"CZ010","Y75T79",35
41,"CZ010","Y75T79",32
42,"CZ010","Y75T79",37
43,"CZ010","Y75T79",47
44,"CZ010","Y75T79",31
45,"CZ010","Y75T79",30
46,"CZ010","Y75T79",45
47,"CZ010","Y75T79",31
48,"CZ010","Y75T79",28
49,"CZ010","Y75T79",33
50,"CZ010","Y75T79",37
51,"CZ010","Y75T79",34
52,"CZ010","Y75T79",27
1,"CZ010","Y80T84",35
2,"CZ010","Y80T84",30
3,"CZ010","Y80T84",34
4,"CZ010","Y80T84",37
5,"CZ010","Y80T84",55
6,"CZ010","Y80T84",31
7,"CZ010","Y80T84",34
8,"CZ010","Y80T84",43
9,"CZ010","Y80T84",33
10,"CZ010","Y80T84",32
11,"CZ010","Y80T84",27
12,"CZ010","Y80T84",38
13,"CZ010","Y80T84",33
14,"CZ010","Y80T84",24
15,"CZ010","Y80T84",20
16,"CZ010","Y80T84",22
17,"CZ010","Y80T84",32
18,"CZ010","Y80T84",33
19,"CZ010","Y80T84",39
20,"CZ010","Y80T84",39
21,"CZ010","Y80T84",31
22,"CZ010","Y80T84",31
23,"CZ010","Y80T84",26
24,"CZ010","Y80T84",26
25,"CZ010","Y80T84",31
26,"CZ010","Y80T84",28
27,"CZ010","Y80T84",30
28,"CZ010","Y80T84",36
29,"CZ010","Y80T84",15
30,"CZ010","Y80T84",36
31,"CZ010","Y80T84",27
32,"CZ010","Y80T84",26
33,"CZ010","Y80T84",26
34,"CZ010","Y80T84",33
35,"CZ010","Y80T84",36
36,"CZ010","Y80T84",36
37,"CZ010","Y80T84",24
38,"CZ010","Y80T84",34
39,"CZ010","Y80T84",36
40,"CZ010","Y80T84",27
41,"CZ010","Y80T84",24
42,"CZ010","Y80T84",26
43,"CZ010","Y80T84",43
