7 0
14 0
21 0
28 0
35 0
42 0
49 0
56 0
63 0
70 5.41365e-05
77 0.0010162
84 0.00839491
91 0.02025
98 0.0286752
105 0.0249371
112 0.0140022
119 0.0103303
126 0.00465081
133 0.00456809
140 0.00382201
147 0.0059931
154 0.00540285
161 0.00570003
168 0.00423909
175 0.00354566
182 0.00863659
189 0.0114383
196 0.0113139
203 0.0100811
210 0.0217078
217 0.0343306
224 0.035791
231 0.0436516
238 0.0358294
245 0.0522438
252 0.0634339
259 0.110553
266 0.20301
273 0.265943
280 0.258629
287 0.392223
294 0.649723
301 0.994735
308 1.17615
315 1.03821
322 0.768457
329 0.457622
336 0.411954
343 0.320802
350 0.395482
357 0.525919
364 0.78858
371 0.774245
378 1.0414
385 0.930491
392 0.605444
399 0.587765
406 0.609567
413 0.637856
420 0.748705
427 0.982429
434 1.14546
441 1.09982
448 1.0041
455 0.767284
462 0.611441
469 0.398451
476 0.360551
483 0.264512
490 0.214802
497 0.175255
504 0.122793
511 0.0904321
518 0.0558624
525 0.0399611
532 0.0352569
539 0.00280368
