7 0
14 0
21 0
28 0
35 0
42 0
49 0
56 0
63 0
70 0
77 0.584011
84 1.78916
91 4.96433
98 17.407
105 16.4545
112 15.3772
119 15.7803
126 8.2469
133 3.08086
140 1.10704
147 0.761629
154 0.723749
161 3.16152
168 2.07743
175 1.46065
182 5.3088
189 1.39794
196 1.78584
203 2.06086
210 3.67686
217 7.94491
224 8.37675
231 5.58835
238 6.21658
245 7.63739
252 8.35357
259 19.3196
266 32.6834
273 35.3574
280 58.1665
287 125.435
294 243.196
301 372.873
308 556.165
315 607.934
322 517.556
329 387.796
336 317.99
343 243.424
350 254.624
357 265.806
364 304.187
371 330.252
378 465.886
385 493.624
392 342.832
399 296.914
406 281.984
413 271.905
420 269.354
427 323.601
434 341.152
441 298.358
448 279.492
455 202.076
462 170.592
469 102.592
476 87.5494
483 71.2775
490 52.4532
497 38.5499
504 29.6156
511 20.4234
518 14.9578
525 8.06382
532 5.11209
539 1.43775
