1	3.50143
1	4.49061
3	4.94542
10	6.86267
10	8.62296
12	9.46819
17	10.4675
23	11.9174
28	13.6305
35	15.9938
43	23.2602
49	27.2427
57	41.2316
66	46.4401
74	50.5788
82	54.8126
92	61.5233
107	69.2624
117	74.508
128	79.9841
136	85.6766
146	89.1398
157	95.3066
166	100.751
166	108.751
168	119.2
176	122.837
180	126.106
189	128.937
196	131.588
204	133.422
206	137.658
212	141.506
218	146.019
222	148.224
224	150.348
225	159.125
229	166.109
234	167.944
242	169.192
250	172.16
251	174.933
254	177.25
259	178.923
262	181.74
265	183.393
269	184.868
274	186.782
277	186.977
280	187.568
282	188.221
285	189.181
289	190.575
292	190.967
294	191.539
295	192.261
297	192.794
300	193.853
302	194.378
307	194.792
310	195.521
312	196.025
313	196.283
314	196.332
315	197.438
316	197.663
316	199.552
318	199.866
318	200.229
318	200.95
318	201.041
320	201.881
321	202.105
322	202.335
325	203.26
325	203.886
325	204.601
326	205.725
326	206.569
327	207.475
328	208.186
329	209.985
330	210.173
330	210.549
331	211.447
332	212.57
333	213.221
334	214.535
336	215.01
337	215.535
338	216.451
339	217.092
340	218.986
340	219.948
344	220.378
344	222.401
345	227.115
346	227.46
346	227.893
346	228.644
347	229.599
347	231.576
348	232.091
348	232.728
350	233.616
352	234.38
353	235.866
353	236.64
353	237.155
354	238.022
354	239.389
354	240.252
355	241.134
356	241.456
358	241.99
358	242.993
358	243.447
360	244.856
360	245.473
361	246.129
361	247.394
363	248.457
365	249.361
366	250.321
369	251.261
371	251.786
372	252.713
374	254.345
376	256.1
378	259.523
380	263.527
382	269.783
384	271.544
386	274.359
388	276.402
390	278.282
391	279.866
392	282.062
392	283.956
392	285.023
393	287.337
393	289.723
395	295.836
395	298.782
396	300.072
398	303.906
400	305.734
402	307.688
406	308.027
406	309.583
409	312.944
412	315.97
415	319.728
415	322.549
418	323.92
419	325.71
421	327.8
422	330.633
422	332.387
422	340.386
425	343.135
426	345.044
427	347.191
428	351.114
428	354.459
432	358.596
435	363.782
440	367.691
443	368.981
445	371.432
450	375.763
453	381.714
458	387.687
461	396.234
467	401.829
472	405.07
478	410.068
488	419.531
495	433.971
502	444.716
514	457.059
522	476.987
528	484.42
543	492.477
553	508.584
575	528.314
585	552.229
595	568.702
611	582.403
627	592.138
638	602.92
659	627.669
675	649.419
704	678.625
725	706.638
738	725.276
773	738.185
802	754.537
840	780.714
891	822.197
917	871.652
978	922.335
1031	962.86
1073	989.446
1142	1045.74
1195	1105.86
1261	1179.35
1323	1258.87
1403	1370.89
1484	1432.19
1567	1481.49
1676	1558.23
1785	1683.14
1915	1821.36
2042	1953.97
2166	2095.62
2307	2229.95
2461	2308.51
2623	2445.2
2817	2623.07
2985	2850.29
3184	3058.39
3402	3300.83
3596	3490.43
3818	3615.51
4041	3805.27
4303	4082.22
4529	4309.1
4722	4541.53
4938	4803.01
5137	5003.36
5341	5122.52
5527	5316.51
5741	5549.54
5924	5857.08
6095	6131.48
6274	6390.27
6457	6547.09
6608	6612.19
6781	6737.81
6919	6928.64
7073	7159.22
7206	7357.54
7322	7549.55
7454	7657.97
7579	7697.63
7708	7851.23
7844	7941.95
7965	8075.44
8096	8225.39
8233	8357.92
8350	8432.23
8444	8467.15
8570	8589.8
8668	8724.25
8783	8836.84
8881	8950.55
8975	9050.08
9103	9104.1
9190	9129.5
9284	9232.32
9377	9330.79
9458	9432.82
9571	9528.52
9676	9627.37
9773	9697.62
9880	9722.18
10010	9821.17
10115	9938.06
10227	10062.5
10333	10169.7
10431	10284.2
10543	10349.2
10640	10392.1
10742	10502.1
10844	10626.9
10958	10766.4
11067	10885.8
11172	11030.6
11294	11105.3
11402	11157.8
11534	11298.9
11665	11458
11814	11665.5
11941	11729.4
12091	11790.6
12243	11855.1
12384	11927.9
12534	12114
12712	12351.2
12869	12631.6
13055	12843.4
13250	12923
13410	13035.1
13592	13151.7
13756	13381.7
13930	13683.7
14094	13994.7
14271	14302.2
14435	14561.5
14587	14726.7
14742	14809.8
14899	15002.1
15051	15206.9
15197	15411.1
15345	15567.6
15478	15749.7
15620	15845.5
15763	15900.7
15897	16045.3
16039	16208.7
16196	16367
16329	16510.5
16479	16660.6
16601	16735
16717	16781.1
16849	16918.1
16983	17064.3
17116	17218.9
17243	17366
17367	17498.1
17494	17565.4
17622	17612.3
17755	17734.1
17888	17880.9
18021	18026.8
18149	18164.2
18291	18303.9
18406	18383.6
18550	18430.1
18679	18539.4
18828	18690.9
18960	18871.8
19131	19059.3
19306	19237.9
19479	19334.3
19623	19396.5
19788	19576.3
19935	19808.9
20075	20003.7
20254	20213.2
20444	20450.7
20630	20575.4
20800	20656.3
21002	20880.5
21194	21153.1
21392	21398.4
21605	21656.1
21783	21922.4
21980	22055.1
22176	22145.4
22411	22386.1
22630	22694.1
22853	22966.5
23075	23213.9
23283	23449.7
23456	23616.9
23676	23704.4
23908	23897.5
24118	24144.8
24309	24397.2
24521	24606.3
24692	24887.2
24864	25014.4
25048	25082.6
25249	25292.5
25436	25544.5
25615	25767.4
25765	25966.2
25904	26140
26072	26248.6
26174	26310.5
26174	26462.2
26174	26665.4
26174	26825
26174	26980.6
26174	27123.2
26174	27205.5
26174	27243.3
26174	27380.8
26174	27535.9
26174	27680.2
26174	27800.5
26174	27868.7
26174	27917.5
26174	27960.3
