7 0
14 0
21 0
28 0
35 0
42 0
49 0
56 0
63 0
70 0.0278561
77 0.360166
84 1.24815
91 2.08174
98 4.26755
105 4.00736
112 2.7078
119 2.32998
126 0.905826
133 0.954802
140 0.547591
147 0.654337
154 0.429125
161 0.415705
168 0.61207
175 0.337471
182 1.03873
189 0.74034
196 1.21615
203 0.873634
210 1.2686
217 1.64672
224 1.95256
231 1.8826
238 2.41995
245 3.14836
252 4.19846
259 7.67985
266 11.9845
273 17.9916
280 24.9941
287 47.9206
294 79.9215
301 133.512
308 173.805
315 177.789
322 141.73
329 84.6677
336 71.5593
343 56.2971
350 63.5666
357 83.6318
364 129.408
371 135.126
378 185.911
385 176.801
392 117.232
399 106.713
406 110.152
413 122.736
420 177.986
427 225.252
434 263.517
441 261.078
448 240.453
455 185.092
462 152.505
469 93.911
476 87.5658
483 62.4884
490 21.0075
